node_id,alert_text
33,检测到到节点41的往返延迟 RTT ~416ms
34,流量负载突增，当前占用 92%
34,设备接口eth0端口37状态 DOWN
35,接口 eth0 在端口 1 出现断开
36,接口 eth0 在端口 15 出现断开
37,与邻居节点 41 的链路延迟超过 130ms
37,RAM 占用 96%，剩余不足
38,检测到到节点17的往返延迟 RTT ~433ms
38,接口 eth3 在端口 13 出现断开
38,接口 eth0 在端口 46 出现断开
39,接口 eth2 在端口 45 出现断开
39,设备接口eth2端口9状态 DOWN
40,检测到到节点25的往返延迟 RTT ~376ms
40,与邻居节点 25 的链路延迟超过 498ms
40,检测到到节点25的往返延迟 RTT ~461ms
41,内存使用率达 88%，系统将触发垃圾回收
42,CPU 利用率超过 83%，可能存在过载风险
43,与邻居节点 46 的链路延迟超过 405ms
43,接口 eth1 在端口 30 出现断开
43,检测到到节点46的往返延迟 RTT ~466ms
44,与邻居节点 61 的链路延迟超过 148ms
45,检测到到节点32的往返延迟 RTT ~310ms
46,与邻居节点 43 的链路延迟超过 174ms
46,检测到到节点43的往返延迟 RTT ~408ms
46,接口 eth0 在端口 28 出现断开
47,流量负载突增，当前占用 71%
47,与邻居节点 61 的链路延迟超过 157ms
47,入流量瞬时增长至 70% 带宽利用率
48,检测到到节点47的往返延迟 RTT ~482ms
49,与邻居节点 38 的链路延迟超过 303ms
49,与邻居节点 38 的链路延迟超过 187ms
50,设备接口eth1端口17状态 DOWN
50,接口 eth3 在端口 25 出现断开
50,接口 eth3 在端口 38 出现断开
51,流量负载突增，当前占用 78%
51,CPU 利用率超过 96%，可能存在过载风险
51,接口 eth1 在端口 41 出现断开
52,设备接口eth3端口1状态 DOWN
53,与邻居节点 25 的链路延迟超过 207ms
53,设备接口eth0端口21状态 DOWN
53,接口 eth1 在端口 36 出现断开
54,与邻居节点 61 的链路延迟超过 297ms
55,与邻居节点 6 的链路延迟超过 177ms
56,接口 eth1 在端口 27 出现断开
57,接口 eth1 在端口 7 出现断开
57,流量负载突增，当前占用 94%
58,接口 eth3 在端口 6 出现断开
59,与邻居节点 60 的链路延迟超过 358ms
59,设备接口eth0端口21状态 DOWN
60,检测到到节点61的往返延迟 RTT ~355ms
60,设备接口eth2端口42状态 DOWN
60,接口 eth0 在端口 28 出现断开
61,检测到到节点60的往返延迟 RTT ~495ms
61,入流量瞬时增长至 81% 带宽利用率
61,设备接口eth2端口36状态 DOWN
62,与邻居节点 64 的链路延迟超过 438ms
62,设备接口eth2端口19状态 DOWN
63,设备接口eth1端口12状态 DOWN
63,设备接口eth1端口17状态 DOWN
64,与邻居节点 31 的链路延迟超过 313ms
64,接口 eth2 在端口 11 出现断开
64,检测到到节点62的往返延迟 RTT ~443ms
65,接口 eth3 在端口 2 出现断开
65,设备接口eth2端口48状态 DOWN
66,设备接口eth2端口32状态 DOWN
67,与邻居节点 0 的链路延迟超过 281ms
68,检测到到节点70的往返延迟 RTT ~445ms
69,接口 eth3 在端口 12 出现断开
69,接口 eth0 在端口 8 出现断开
70,接口 eth1 在端口 16 出现断开
70,流量负载突增，当前占用 94%
70,与邻居节点 68 的链路延迟超过 192ms
71,入流量瞬时增长至 98% 带宽利用率
72,内存使用率达 77%，系统将触发垃圾回收
73,与邻居节点 75 的链路延迟超过 359ms
73,与邻居节点 75 的链路延迟超过 367ms
73,处理器占用率 89%，需关注性能瓶颈
74,接口 eth0 在端口 1 出现断开
74,接口 eth1 在端口 38 出现断开
75,与邻居节点 66 的链路延迟超过 147ms
0,入流量瞬时增长至 84% 带宽利用率
1,接口 eth0 在端口 21 出现断开
1,与邻居节点 19 的链路延迟超过 369ms
1,检测到到节点19的往返延迟 RTT ~480ms
2,与邻居节点 3 的链路延迟超过 377ms
2,与邻居节点 13 的链路延迟超过 126ms
3,接口 eth1 在端口 22 出现断开
3,CPU 利用率超过 86%，可能存在过载风险
3,CPU 利用率超过 84%，可能存在过载风险
4,RAM 占用 74%，剩余不足
5,处理器占用率 72%，需关注性能瓶颈
6,入流量瞬时增长至 89% 带宽利用率
6,与邻居节点 19 的链路延迟超过 353ms
7,流量负载突增，当前占用 77%
8,设备接口eth3端口28状态 DOWN
9,与邻居节点 19 的链路延迟超过 364ms
9,接口 eth2 在端口 22 出现断开
10,设备接口eth2端口41状态 DOWN
10,与邻居节点 2 的链路延迟超过 492ms
11,设备接口eth0端口4状态 DOWN
12,与邻居节点 4 的链路延迟超过 191ms
12,接口 eth1 在端口 38 出现断开
12,接口 eth1 在端口 11 出现断开
13,设备接口eth3端口9状态 DOWN
13,检测到到节点8的往返延迟 RTT ~355ms
13,CPU 利用率超过 76%，可能存在过载风险
14,接口 eth0 在端口 36 出现断开
14,与邻居节点 13 的链路延迟超过 128ms
14,接口 eth2 在端口 32 出现断开
15,与邻居节点 13 的链路延迟超过 246ms
15,CPU 利用率超过 94%，可能存在过载风险
16,检测到到节点13的往返延迟 RTT ~460ms
17,接口 eth1 在端口 19 出现断开
18,检测到到节点19的往返延迟 RTT ~160ms
19,处理器占用率 84%，需关注性能瓶颈
19,处理器占用率 100%，需关注性能瓶颈
0,处理器占用率 80%，需关注性能瓶颈
0,设备接口eth2端口13状态 DOWN
1,检测到到节点75的往返延迟 RTT ~394ms
2,设备接口eth1端口13状态 DOWN
2,与邻居节点 75 的链路延迟超过 313ms
3,检测到到节点75的往返延迟 RTT ~107ms
3,设备接口eth3端口9状态 DOWN
3,与邻居节点 75 的链路延迟超过 281ms
4,RAM 占用 100%，剩余不足
4,接口 eth2 在端口 42 出现断开
5,接口 eth2 在端口 4 出现断开
5,接口 eth0 在端口 12 出现断开
6,设备接口eth1端口34状态 DOWN
6,与邻居节点 75 的链路延迟超过 151ms
7,内存使用率达 85%，系统将触发垃圾回收
8,设备接口eth1端口41状态 DOWN
8,检测到到节点76的往返延迟 RTT ~130ms
8,与邻居节点 76 的链路延迟超过 470ms
9,流量负载突增，当前占用 94%
9,接口 eth2 在端口 31 出现断开
10,检测到到节点76的往返延迟 RTT ~361ms
10,入流量瞬时增长至 100% 带宽利用率
10,接口 eth1 在端口 2 出现断开
11,设备接口eth0端口2状态 DOWN
11,接口 eth2 在端口 10 出现断开
11,设备接口eth0端口3状态 DOWN
12,设备接口eth2端口48状态 DOWN
12,检测到到节点76的往返延迟 RTT ~112ms
12,检测到到节点76的往返延迟 RTT ~320ms
13,入流量瞬时增长至 99% 带宽利用率
14,接口 eth0 在端口 14 出现断开
15,接口 eth3 在端口 6 出现断开
16,检测到到节点76的往返延迟 RTT ~130ms
16,检测到到节点76的往返延迟 RTT ~312ms
16,与邻居节点 76 的链路延迟超过 351ms
17,与邻居节点 76 的链路延迟超过 392ms
17,检测到到节点76的往返延迟 RTT ~320ms
18,接口 eth1 在端口 10 出现断开
18,检测到到节点76的往返延迟 RTT ~357ms
19,设备接口eth3端口35状态 DOWN
19,接口 eth3 在端口 42 出现断开
19,与邻居节点 76 的链路延迟超过 186ms
20,与邻居节点 76 的链路延迟超过 337ms
20,检测到到节点76的往返延迟 RTT ~268ms
21,检测到到节点76的往返延迟 RTT ~447ms
21,与邻居节点 76 的链路延迟超过 175ms
21,检测到到节点76的往返延迟 RTT ~239ms
22,检测到到节点76的往返延迟 RTT ~414ms
22,接口 eth2 在端口 38 出现断开
23,设备接口eth2端口20状态 DOWN
23,检测到到节点76的往返延迟 RTT ~234ms
24,入流量瞬时增长至 82% 带宽利用率
24,设备接口eth1端口16状态 DOWN
24,设备接口eth0端口44状态 DOWN
25,设备接口eth0端口33状态 DOWN
25,设备接口eth3端口7状态 DOWN
25,与邻居节点 76 的链路延迟超过 149ms
26,接口 eth0 在端口 7 出现断开
27,设备接口eth3端口26状态 DOWN
28,接口 eth3 在端口 3 出现断开
28,检测到到节点74的往返延迟 RTT ~482ms
28,设备接口eth1端口17状态 DOWN
29,与邻居节点 76 的链路延迟超过 381ms
30,设备接口eth3端口20状态 DOWN
30,设备接口eth3端口16状态 DOWN
30,检测到到节点76的往返延迟 RTT ~349ms
31,检测到到节点76的往返延迟 RTT ~474ms
32,接口 eth0 在端口 8 出现断开
33,与邻居节点 76 的链路延迟超过 265ms
33,设备接口eth3端口12状态 DOWN
34,检测到到节点39的往返延迟 RTT ~496ms
34,设备接口eth3端口2状态 DOWN
34,设备接口eth0端口1状态 DOWN
35,设备接口eth1端口28状态 DOWN
36,接口 eth0 在端口 19 出现断开
37,与邻居节点 49 的链路延迟超过 118ms
38,接口 eth3 在端口 3 出现断开
38,与邻居节点 72 的链路延迟超过 421ms
38,与邻居节点 72 的链路延迟超过 202ms
39,设备接口eth0端口19状态 DOWN
40,设备接口eth2端口33状态 DOWN
40,与邻居节点 44 的链路延迟超过 228ms
41,接口 eth0 在端口 19 出现断开
41,检测到到节点76的往返延迟 RTT ~230ms
42,设备接口eth2端口42状态 DOWN
42,处理器占用率 84%，需关注性能瓶颈
43,设备接口eth0端口18状态 DOWN
44,流量负载突增，当前占用 85%
45,与邻居节点 76 的链路延迟超过 239ms
45,检测到到节点76的往返延迟 RTT ~368ms
45,与邻居节点 76 的链路延迟超过 370ms
46,接口 eth0 在端口 45 出现断开
47,设备接口eth1端口8状态 DOWN
47,与邻居节点 76 的链路延迟超过 262ms
47,接口 eth0 在端口 42 出现断开
48,接口 eth2 在端口 21 出现断开
48,CPU 利用率超过 97%，可能存在过载风险
48,检测到到节点76的往返延迟 RTT ~454ms
49,接口 eth0 在端口 47 出现断开
50,接口 eth0 在端口 33 出现断开
51,与邻居节点 74 的链路延迟超过 362ms
51,检测到到节点74的往返延迟 RTT ~166ms
51,与邻居节点 74 的链路延迟超过 437ms
52,与邻居节点 76 的链路延迟超过 484ms
52,接口 eth0 在端口 45 出现断开
53,处理器占用率 99%，需关注性能瓶颈
54,检测到到节点76的往返延迟 RTT ~280ms
54,检测到到节点76的往返延迟 RTT ~436ms
54,与邻居节点 76 的链路延迟超过 181ms
55,与邻居节点 76 的链路延迟超过 309ms
55,检测到到节点76的往返延迟 RTT ~381ms
55,检测到到节点76的往返延迟 RTT ~360ms
56,与邻居节点 76 的链路延迟超过 109ms
57,检测到到节点74的往返延迟 RTT ~452ms
57,设备接口eth0端口10状态 DOWN
58,接口 eth0 在端口 16 出现断开
59,与邻居节点 76 的链路延迟超过 479ms
59,与邻居节点 76 的链路延迟超过 459ms
60,检测到到节点74的往返延迟 RTT ~475ms
60,接口 eth3 在端口 26 出现断开
60,与邻居节点 74 的链路延迟超过 147ms
61,与邻居节点 76 的链路延迟超过 148ms
62,检测到到节点76的往返延迟 RTT ~380ms
63,检测到到节点76的往返延迟 RTT ~429ms
63,接口 eth3 在端口 24 出现断开
63,设备接口eth0端口14状态 DOWN
64,与邻居节点 76 的链路延迟超过 160ms
64,设备接口eth2端口10状态 DOWN
65,与邻居节点 76 的链路延迟超过 490ms
66,设备接口eth2端口1状态 DOWN
66,与邻居节点 76 的链路延迟超过 271ms
67,检测到到节点74的往返延迟 RTT ~280ms
67,设备接口eth0端口29状态 DOWN
67,与邻居节点 74 的链路延迟超过 181ms
68,接口 eth2 在端口 33 出现断开
69,设备接口eth1端口48状态 DOWN
70,检测到到节点75的往返延迟 RTT ~403ms
71,与邻居节点 75 的链路延迟超过 419ms
71,设备接口eth1端口6状态 DOWN
71,检测到到节点75的往返延迟 RTT ~212ms
72,设备接口eth1端口34状态 DOWN
72,检测到到节点76的往返延迟 RTT ~215ms
72,检测到到节点76的往返延迟 RTT ~356ms
73,设备接口eth1端口43状态 DOWN
74,处理器占用率 82%，需关注性能瓶颈
74,流量负载突增，当前占用 78%
74,与邻居节点 79 的链路延迟超过 206ms
75,设备接口eth3端口31状态 DOWN
75,接口 eth1 在端口 42 出现断开
75,设备接口eth0端口39状态 DOWN
76,入流量瞬时增长至 77% 带宽利用率
76,入流量瞬时增长至 83% 带宽利用率
76,检测到到节点59的往返延迟 RTT ~296ms
77,检测到到节点74的往返延迟 RTT ~360ms
77,接口 eth1 在端口 36 出现断开
78,检测到到节点74的往返延迟 RTT ~319ms
78,设备接口eth0端口2状态 DOWN
79,接口 eth3 在端口 15 出现断开
80,与邻居节点 74 的链路延迟超过 275ms
80,检测到到节点74的往返延迟 RTT ~207ms
80,检测到到节点74的往返延迟 RTT ~421ms
81,设备接口eth3端口48状态 DOWN
81,设备接口eth3端口43状态 DOWN
0,处理器占用率 91%，需关注性能瓶颈
1,检测到到节点0的往返延迟 RTT ~244ms
1,设备接口eth1端口10状态 DOWN
2,流量负载突增，当前占用 92%
2,处理器占用率 81%，需关注性能瓶颈
2,检测到到节点0的往返延迟 RTT ~347ms
3,与邻居节点 2 的链路延迟超过 236ms
3,内存使用率达 88%，系统将触发垃圾回收
4,接口 eth3 在端口 11 出现断开
5,接口 eth1 在端口 21 出现断开
5,流量负载突增，当前占用 86%
5,流量负载突增，当前占用 97%
6,设备接口eth3端口29状态 DOWN
6,与邻居节点 1 的链路延迟超过 459ms
7,接口 eth3 在端口 24 出现断开
7,接口 eth1 在端口 30 出现断开
8,设备接口eth0端口28状态 DOWN
9,检测到到节点13的往返延迟 RTT ~177ms
9,处理器占用率 100%，需关注性能瓶颈
9,流量负载突增，当前占用 78%
10,流量负载突增，当前占用 89%
10,检测到到节点8的往返延迟 RTT ~475ms
11,检测到到节点5的往返延迟 RTT ~435ms
11,入流量瞬时增长至 84% 带宽利用率
11,与邻居节点 5 的链路延迟超过 251ms
12,接口 eth1 在端口 14 出现断开
12,入流量瞬时增长至 95% 带宽利用率
13,接口 eth0 在端口 1 出现断开
13,接口 eth0 在端口 28 出现断开
13,接口 eth2 在端口 4 出现断开
14,接口 eth1 在端口 16 出现断开
14,流量负载突增，当前占用 95%
14,接口 eth0 在端口 32 出现断开
15,设备接口eth1端口37状态 DOWN
15,与邻居节点 22 的链路延迟超过 417ms
16,CPU 利用率超过 82%，可能存在过载风险
16,与邻居节点 2 的链路延迟超过 226ms
17,检测到到节点18的往返延迟 RTT ~328ms
17,RAM 占用 85%，剩余不足
17,设备接口eth3端口38状态 DOWN
18,入流量瞬时增长至 73% 带宽利用率
19,与邻居节点 21 的链路延迟超过 409ms
19,与邻居节点 18 的链路延迟超过 382ms
19,设备接口eth1端口48状态 DOWN
20,处理器占用率 79%，需关注性能瓶颈
20,流量负载突增，当前占用 95%
20,检测到到节点18的往返延迟 RTT ~436ms
21,CPU 利用率超过 93%，可能存在过载风险
22,检测到到节点15的往返延迟 RTT ~459ms
23,设备接口eth2端口3状态 DOWN
23,与邻居节点 21 的链路延迟超过 157ms
23,CPU 利用率超过 77%，可能存在过载风险
24,检测到到节点22的往返延迟 RTT ~126ms
24,检测到到节点22的往返延迟 RTT ~210ms
0,CPU 利用率超过 78%，可能存在过载风险
0,流量负载突增，当前占用 95%
0,处理器占用率 76%，需关注性能瓶颈
1,检测到到节点2的往返延迟 RTT ~437ms
1,流量负载突增，当前占用 93%
2,RAM 占用 86%，剩余不足
2,设备接口eth2端口41状态 DOWN
2,流量负载突增，当前占用 79%
3,入流量瞬时增长至 78% 带宽利用率
3,与邻居节点 2 的链路延迟超过 145ms
4,RAM 占用 96%，剩余不足
4,内存使用率达 93%，系统将触发垃圾回收
5,处理器占用率 74%，需关注性能瓶颈
5,设备接口eth3端口41状态 DOWN
5,接口 eth1 在端口 19 出现断开
6,处理器占用率 95%，需关注性能瓶颈
6,处理器占用率 93%，需关注性能瓶颈
6,接口 eth0 在端口 3 出现断开
7,检测到到节点10的往返延迟 RTT ~303ms
7,CPU 利用率超过 81%，可能存在过载风险
8,RAM 占用 76%，剩余不足
8,入流量瞬时增长至 87% 带宽利用率
8,检测到到节点10的往返延迟 RTT ~425ms
9,检测到到节点11的往返延迟 RTT ~399ms
9,流量负载突增，当前占用 85%
9,处理器占用率 82%，需关注性能瓶颈
10,流量负载突增，当前占用 84%
11,入流量瞬时增长至 97% 带宽利用率
11,设备接口eth3端口29状态 DOWN
11,处理器占用率 96%，需关注性能瓶颈
12,流量负载突增，当前占用 92%
